name,supertype,rarity,cmc,color,modern_legality,standard_legality,commander_legality,vintage_legality,legacy_legality,reprint,price,is_legendary
Archive Trap,Instant,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,0,8.22,0
Archmage Ascension,Enchantment,Rare,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,1.35,0
Caller of Gales,Creature,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Cancel,Instant,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Cosi's Trickster,Creature,Rare,1,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.43,0
Gomazoa,Creature,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Hedron Crab,Creature,Uncommon,1,Blue,Legal,Not Legal,Legal,Legal,Legal,0,2.38,0
Into the Roil,Instant,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Ior Ruin Expedition,Enchantment,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Kraken Hatchling,Creature,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Lethargy Trap,Instant,Common,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Living Tsunami,Creature,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Lorthos the Tidemaker,Creature,Mythic Rare,8,Blue,Legal,Not Legal,Legal,Legal,Legal,0,1.13,0
Lullmage Mentor,Creature,Rare,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.94,0
Merfolk Seastalkers,Creature,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Merfolk Wayfinder,Creature,Uncommon,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Mindbreak Trap,Instant,Mythic Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,4.71,0
Paralyzing Grasp,Enchantment,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Quest for Ancient Secrets,Enchantment,Uncommon,1,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Reckless Scholar,Creature,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Rite of Replication,Sorcery,Rare,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,4.79,0
Roil Elemental,Creature,Rare,6,Blue,Legal,Not Legal,Legal,Legal,Legal,0,11.07,0
Sea Gate Loremaster,Creature,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.49,0
Seascape Aerialist,Creature,Uncommon,5,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Shoal Serpent,Creature,Common,6,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Sky Ruin Drake,Creature,Common,5,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Spell Pierce,Instant,Common,1,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.47,0
Sphinx of Jwar Isle,Creature,Rare,6,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Sphinx of Lost Truths,Creature,Rare,5,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Spreading Seas,Enchantment,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.64,0
Summoner's Bane,Instant,Uncommon,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Tempest Owl,Creature,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Trapfinder's Trick,Sorcery,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Trapmaker's Snare,Instant,Uncommon,2,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Umara Raptor,Creature,Common,3,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Welkin Tern,Creature,Common,2,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Whiplash Trap,Instant,Common,5,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Windrider Eel,Creature,Common,4,Blue,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Bala Ged Thief,Creature,Rare,4,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.32,0
Blood Seeker,Creature,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Blood Tribute,Sorcery,Rare,6,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.65,0
Bloodchief Ascension,Enchantment,Rare,1,Black,Legal,Not Legal,Legal,Legal,Legal,0,16.33,0
Bloodghast,Creature,Rare,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,9.2,0
Bog Tatters,Creature,Common,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Crypt Ripper,Creature,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Desecrated Earth,Sorcery,Common,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Disfigure,Instant,Common,1,Black,Legal,Legal,Legal,Legal,Legal,0,0.17,0
Feast of Blood,Sorcery,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.46,0
Gatekeeper of Malakir,Creature,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.74,0
Giant Scorpion,Creature,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Grim Discovery,Sorcery,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Guul Draz Specter,Creature,Rare,4,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.27,0
Guul Draz Vampire,Creature,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.27,0
Hagra Crocodile,Creature,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Hagra Diabolist,Creature,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.28,0
Halo Hunter,Creature,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.29,0
Heartstabber Mosquito,Creature,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Hideous End,Instant,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Kalitas Bloodchief of Ghet,Creature,Mythic Rare,7,Black,Legal,Not Legal,Legal,Legal,Legal,0,4.73,0
Malakir Bloodwitch,Creature,Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.91,0
Marsh Casualties,Sorcery,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Mind Sludge,Sorcery,Uncommon,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Mindless Null,Creature,Common,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Mire Blight,Enchantment,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Needlebite Trap,Instant,Uncommon,7,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Nimana Sell-Sword,Creature,Common,4,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Ob Nixilis the Fallen,Creature,Mythic Rare,5,Black,Legal,Not Legal,Legal,Legal,Legal,0,10.6,0
Quest for the Gravelord,Enchantment,Uncommon,1,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Ravenous Trap,Instant,Uncommon,4,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.58,0
Sadistic Sacrament,Sorcery,Rare,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,1.7,0
Sorin Markov,Planeswalker,Mythic Rare,6,Black,Legal,Not Legal,Legal,Legal,Legal,0,11.17,0
Soul Stair Expedition,Enchantment,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Surrakar Marauder,Creature,Common,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Vampire Hexmage,Creature,Uncommon,2,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.55,0
Vampire Lacerator,Creature,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Vampire Nighthawk,Creature,Uncommon,3,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.5,0
Vampire's Bite,Instant,Common,1,Black,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Bladetusk Boar,Creature,Common,4,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Burst Lightning,Instant,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.22,0
Chandra Ablaze,Planeswalker,Mythic Rare,6,Red,Legal,Not Legal,Legal,Legal,Legal,0,4.33,0
Demolish,Sorcery,Common,4,Red,Legal,Legal,Legal,Legal,Legal,0,0.05,0
Electropotence,Enchantment,Rare,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Elemental Appeal,Sorcery,Rare,4,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Geyser Glider,Creature,Uncommon,5,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Goblin Bushwhacker,Creature,Common,1,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.82,0
Goblin Guide,Creature,Rare,1,Red,Legal,Not Legal,Legal,Legal,Legal,0,11.12,0
Goblin Ruinblaster,Creature,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Goblin Shortcutter,Creature,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Goblin War Paint,Enchantment,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Hellfire Mongrel,Creature,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Hellkite Charger,Creature,Rare,6,Red,Legal,Not Legal,Legal,Legal,Legal,0,1,0
Highland Berserker,Creature,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Inferno Trap,Instant,Uncommon,4,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Kazuul Warlord,Creature,Rare,5,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.32,0
Lavaball Trap,Instant,Rare,8,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Magma Rift,Sorcery,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Mark of Mutiny,Sorcery,Uncommon,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Molten Ravager,Creature,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Murasa Pyromancer,Creature,Uncommon,6,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Obsidian Fireheart,Creature,Mythic Rare,4,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.75,0
Plated Geopede,Creature,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Punishing Fire,Instant,Uncommon,2,Red,Banned,Not Legal,Legal,Legal,Legal,0,0.34,0
Pyromancer Ascension,Enchantment,Rare,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.68,0
Quest for Pure Flame,Enchantment,Uncommon,1,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.26,0
Ruinous Minotaur,Creature,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Runeflare Trap,Instant,Uncommon,6,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Seismic Shudder,Instant,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Shatterskull Giant,Creature,Common,4,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Slaughter Cry,Instant,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.04,0
Spire Barrage,Sorcery,Common,5,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Torch Slinger,Creature,Common,3,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Tuktuk Grunts,Creature,Common,5,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.06,0
Unstable Footing,Instant,Uncommon,1,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Warren Instigator,Creature,Mythic Rare,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,4.47,0
Zektar Shrine Expedition,Enchantment,Common,2,Red,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Baloth Cage Trap,Instant,Uncommon,5,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Baloth Woodcrasher,Creature,Uncommon,6,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Beast Hunt,Sorcery,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Beastmaster Ascension,Enchantment,Rare,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,3.74,0
Cobra Trap,Instant,Uncommon,6,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Frontier Guide,Creature,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Gigantiform,Enchantment,Rare,5,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Grazing Gladehart,Creature,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Greenweaver Druid,Creature,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.18,0
Harrow,Instant,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Joraga Bard,Creature,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Khalni Heart Expedition,Enchantment,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.32,0
Lotus Cobra,Creature,Mythic Rare,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,12.22,0
Mold Shambler,Creature,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Nissa Revane,Planeswalker,Mythic Rare,4,Green,Legal,Not Legal,Legal,Legal,Legal,0,7.08,0
Nissa's Chosen,Creature,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Oracle of Mul Daya,Creature,Rare,4,Green,Legal,Not Legal,Legal,Legal,Legal,0,40.54,0
Oran-Rief Recluse,Creature,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Oran-Rief Survivalist,Creature,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Predatory Urge,Enchantment,Rare,4,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Primal Bellow,Instant,Uncommon,1,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.18,0
Quest for the Gemblades,Enchantment,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Rampaging Baloths,Creature,Mythic Rare,6,Green,Legal,Not Legal,Legal,Legal,Legal,0,1.06,0
Relic Crush,Instant,Common,5,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
River Boa,Creature,Uncommon,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.22,0
Savage Silhouette,Enchantment,Common,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Scute Mob,Creature,Rare,1,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.59,0
Scythe Tiger,Creature,Common,1,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Summoning Trap,Instant,Rare,6,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.4,0
Tajuru Archer,Creature,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Tanglesap,Instant,Common,2,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Terra Stomper,Creature,Rare,6,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Territorial Baloth,Creature,Common,5,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Timbermaw Larva,Creature,Common,4,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Turntimber Basilisk,Creature,Uncommon,3,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Turntimber Ranger,Creature,Rare,5,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.46,0
Vastwood Gorger,Creature,Common,6,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.04,0
Vines of Vastwood,Instant,Common,1,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.8,0
Zendikar Farguide,Creature,Common,5,Green,Legal,Not Legal,Legal,Legal,Legal,0,0.05,0
Adventuring Gear,Artifact,Common,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.21,0
Blade of the Bloodchief,Artifact,Rare,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,1.89,0
Blazing Torch,Artifact,Uncommon,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Carnage Altar,Artifact,Uncommon,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Eldrazi Monument,Artifact,Mythic Rare,5,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,7.33,0
Eternity Vessel,Artifact,Mythic Rare,6,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,3.18,0
Expedition Map,Artifact,Common,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,4.29,0
Explorer's Scope,Artifact,Common,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.24,0
Grappling Hook,Artifact,Rare,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.48,0
Hedron Scrabbler,Artifact Creature,Common,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Khalni Gem,Artifact,Uncommon,4,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Spidersilk Net,Artifact,Common,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Stonework Puma,Artifact Creature,Common,3,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Trailblazer's Boots,Artifact,Uncommon,2,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,1.24,0
Trusty Machete,Artifact,Uncommon,1,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.17,0
Akoum Refuge,Land,Uncommon,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.2,0
Arid Mesa,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,39.79,0
Crypt of Agadeem,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,2.69,0
Emeria the Sky Ruin,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,7.3,0
Graypelt Refuge,Land,Uncommon,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.29,0
Jwar Isle Refuge,Land,Uncommon,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.38,0
Kabira Crossroads,Land,Common,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.28,0
Kazandu Refuge,Land,Uncommon,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.23,0
Magosi the Waterveil,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.47,0
Marsh Flats,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,36.09,0
Misty Rainforest,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,89.67,0
Oran-Rief the Vastwood,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,1.06,0
Piranha Marsh,Land,Common,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Scalding Tarn,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,72.81,0
Sejiri Refuge,Land,Uncommon,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.41,0
Soaring Seacliff,Land,Common,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Teetering Peaks,Land,Common,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Turntimber Grove,Land,Common,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Valakut the Molten Pinnacle,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,19.61,0
Verdant Catacombs,Land,Rare,0,Colorless,Legal,Not Legal,Legal,Legal,Legal,0,74.98,0
Plains,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.46,0
Plains,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.48,0
Plains,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.38,0
Plains,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.3,0
Island,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.71,0
Island,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.5,0
Island,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,1.42,0
Island,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.35,0
Swamp,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.73,0
Swamp,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.45,0
Swamp,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.55,0
Swamp,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.43,0
Mountain,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.46,0
Mountain,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.33,0
Mountain,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.69,0
Mountain,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.44,0
Forest,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.77,0
Forest,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.46,0
Forest,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.96,0
Forest,Basic Land,Common,0,Colorless,Legal,Legal,Legal,Legal,Legal,0,0.33,0
Ardent Plea,Enchantment,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.58,0
Aven Mimeomancer,Creature,Rare,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.7,0
Ethercaste Knight,Artifact Creature,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.13,0
Ethersworn Shieldmage,Artifact Creature,Common,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Fieldmist Borderpost,Artifact,Common,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Filigree Angel,Artifact Creature,Rare,8,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.3,0
Glassdust Hulk,Artifact Creature,Common,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Meddling Mage,Creature,Rare,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,7.02,0
Offering to Asha,Instant,Common,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Sanctum Plowbeast,Artifact Creature,Common,6,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.18,0
Shield of the Righteous,Artifact,Uncommon,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Sovereigns of Lost Alara,Creature,Rare,6,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.66,0
Stormcaller's Boon,Enchantment,Common,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Talon Trooper,Creature,Common,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Unbender Tine,Artifact,Uncommon,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.21,0
Wall of Denial,Creature,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,1.27,0
Architects of Will,Artifact Creature,Common,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.3,0
Brainbite,Sorcery,Common,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.07,0
Deny Reality,Sorcery,Common,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Etherium Abomination,Artifact Creature,Common,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Illusory Demon,Creature,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Jhessian Zombies,Creature,Common,6,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Kathari Remnant,Creature,Uncommon,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.11,0
Lich Lord of Unx,Creature,Rare,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,7.8,0
Mask of Riddles,Artifact,Uncommon,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.35,0
Mind Funeral,Sorcery,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,2.88,0
Mistvein Borderpost,Artifact,Common,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.25,0
Nemesis of Reason,Creature,Rare,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,5.62,0
Soul Manipulation,Instant,Common,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.24,0
Soulquake,Sorcery,Rare,7,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.27,0
Time Sieve,Artifact,Rare,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,9.86,0
Vedalken Ghoul,Creature,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.18,0
Anathemancer,Creature,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.33,0
Bituminous Blast,Instant,Uncommon,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.16,0
Breath of Malfegor,Instant,Common,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.15,0
Deathbringer Thoctar,Creature,Rare,6,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.5,0
Defiler of Souls,Creature,Mythic Rare,6,Gold,Legal,Not Legal,Legal,Legal,Legal,0,2.33,0
Demonic Dread,Sorcery,Common,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.24,0
Demonspine Whip,Artifact,Uncommon,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.14,0
Igneous Pouncer,Creature,Common,6,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.12,0
Kathari Bomber,Creature,Common,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.08,0
Lightning Reaver,Creature,Rare,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.69,0
Monstrous Carabid,Creature,Common,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.27,0
Sanity Gnawers,Creature,Uncommon,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.1,0
Singe-Mind Ogre,Creature,Common,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.09,0
Terminate,Instant,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.7,0
Thought Hemorrhage,Sorcery,Rare,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.21,0
Veinfire Borderpost,Artifact,Common,3,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.26,0
Blitz Hellion,Creature,Rare,5,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.26,0
Bloodbraid Elf,Creature,Uncommon,4,Gold,Legal,Not Legal,Legal,Legal,Legal,0,1.43,0
Colossal Might,Instant,Common,2,Gold,Legal,Not Legal,Legal,Legal,Legal,0,0.24,0
