names,edhrec
Hellrider,3013
Hinterland Hermit,105
Increasing Vengeance,6445
Markov Blademaster,950
Markov Warlord,47
Mondronen Shaman,593
Moonveil Dragon,1236
Nearheath Stalker,47
Pyreheart Wolf,997
Russet Wolves,4
Scorch the Fields,13
Shattered Perception,849
Talons of Falkenrath,25
Torch Fiend,288
Wrack with Madness,30
Briarpack Alpha,415
Clinging Mists,102
Crushing Vines,484
Dawntreader Elk,3546
Deranged Outcast,49
Favor of the Woods,32
Feed the Pack,1364
Ghoultree,932
Gravetiller Wurm,114
Grim Flowering,428
Hollowhenge Beast,16
Hunger of the Howlpack,436
Increasing Savagery,2513
Kessig Recluse,460
Lambholt Elder,491
Lost in the Woods,227
Predator Ooze,1369
Scorned Villager,894
Somberwald Dryad,32
Strangleroot Geist,471
Tracker's Instincts,111
Ulvenwald Bear,834
Village Survivors,3
Vorapede,566
Wild Hunger,32
Wolfbitten Captive,377
Young Wolf,888
Diregraf Captain,5096
Drogskol Captain,977
Drogskol Reaver,1727
Falkenrath Aristocrat,2036
Havengul Lich,5829
Huntmaster of the Fells,929
Immerwolf,638
Sorin Lord of Innistrad,3760
Stromkirk Captain,4286
Altar of the Lost,44
Avacyn's Collar,206
Chalice of Life,1483
Elbrus the Binding Blade,1502
Executioner's Hood,409
Grafdigger's Cage,5682
Heavy Mattock,31
Helvault,246
Jar of Eyeballs,534
Warden of the Wall,89
Wolfhunter's Quiver,150
Evolving Wilds,136575
Grim Backwoods,8085
Haunted Fengraf,3974
Vault of the Archangel,8859
Abbey Griffin,67
Angel of Flight Alabaster,509
Angelic Overseer,673
Avacynian Priest,44
Bonds of Faith,301
Champion of the Parish,1121
Chapel Geist,21
Cloistered Youth,6
Dearly Departed,212
Divine Reckoning,7914
Doomed Traveler,2095
Elder Cathar,56
Elite Inquisitor,382
Feeling of Dread,36
Fiend Hunter,6465
Gallows Warden,90
Geist-Honored Monk,2773
Ghostly Possession,90
Intangible Virtue,7353
Mausoleum Guard,156
Mentor of the Meek,17935
Midnight Haunting,661
Mikaeus the Lunarch,2381
Moment of Heroism,350
Nevermore,2203
Paraselene,214
Purify the Grave,284
Rally the Peasants,209
Rebuke,123
Selfless Cathar,47
Silverchase Fox,138
Slayer of the Wicked,17
Smite the Monstrous,166
Spare from Evil,105
Spectral Rider,45
Stony Silence,3357
Thraben Purebloods,30
Thraben Sentry,57
Unruly Mob,277
Urgent Exorcism,15
Village Bell-Ringer,1816
Voiceless Spirit,29
Armored Skaab,141
Back from the Brink,466
Battleground Geist,139
Cackling Counterpart,4332
Civilized Scholar,54
Claustrophobia,336
Curiosity,5860
Curse of the Bloody Tome,569
Delver of Secrets,395
Deranged Assistant,1271
Dissipate,7560
Dream Twist,268
Forbidden Alchemy,3295
Fortress Crab,73
Frightful Delusion,35
Grasp of Phantoms,42
Hysterical Blindness,20
Invisible Stalker,4407
Laboratory Maniac,20922
Lantern Spirit,44
Lost in the Mist,118
Ludevic's Test Subject,560
Makeshift Mauler,17
Memory's Journey,1161
Mindshrieker,1079
Mirror-Mad Phantasm,1379
Moon Heron,8
Murder of Crows,338
Rooftop Storm,4120
Runic Repetition,592
Selhoff Occultist,115
Sensory Deprivation,10
Silent Departure,221
Skaab Goliath,86
Skaab Ruinator,182
Snapcaster Mage,11044
Spectral Flight,161
Stitched Drake,52
Stitcher's Apprentice,36
Sturmgeist,828
Think Twice,3459
Undead Alchemist,2541
Abattoir Ghoul,145
Altar's Reap,4291
Army of the Damned,7094
Bitterheart Witch,772
Bloodgift Demon,7009
Bloodline Keeper,4404
Brain Weevil,56
Bump in the Night,62
Corpse Lunge,5
Curse of Death's Hold,994
Curse of Oblivion,347
Dead Weight,209
Diregraf Ghoul,381
Disciple of Griselbrand,972
Endless Ranks of the Dead,4412
Falkenrath Noble,11037
Ghoulcaller's Chant,770
Ghoulraiser,425
Gruesome Deformity,106
Heartless Summoning,1148
Liliana of the Veil,3213
Manor Skeleton,85
Markov Patrician,80
Maw of the Mire,31
Moan of the Unhallowed,329
Morkrut Banshee,102
Night Terrors,36
Reaper from the Abyss,2817
Rotting Fensnake,10
Screeching Bat,44
Sever the Bloodline,842
Skeletal Grimace,370
Skirsdag High Priest,2405
Stromkirk Patrol,40
Tribute to Hunger,520
Typhoid Rats,837
Unbreathing Horde,2207
Unburial Rites,4634
Vampire Interloper,200
Victim of Night,2549
Village Cannibals,46
Walking Corpse,72
Ancient Grudge,991
Ashmouth Hound,48
Balefire Dragon,7195
Blasphemous Act,40910
Bloodcrazed Neonate,193
Brimstone Volley,277
Burning Vengeance,624
Charmbreaker Devils,5504
Crossway Vampire,38
Curse of Stalked Prey,921
Curse of the Nightly Hunt,944
Curse of the Pierced Heart,500
Desperate Ravings,957
Devil's Play,2249
Falkenrath Marauders,636
Feral Ridgewolf,23
Furor of the Bitten,109
Geistflame,67
Hanweir Watchkeep,225
Harvest Pyre,75
Heretic's Punishment,54
Infernal Plunge,581
Instigator Gang,745
Into the Maw of Hell,159
Kessig Wolf,29
Kruin Outlaw,572
Night Revelers,15
Nightbird's Clutches,54
Past in Flames,7287
Pitchburn Devils,58
Rage Thrower,273
Rakish Heir,3236
Reckless Waif,222
Riot Devils,15
Rolling Temblor,328
Scourge of Geier Reach,144
Skirsdag Cultist,25
Stromkirk Noble,1142
Tormented Pariah,86
Traitorous Blood,853
Vampiric Fury,260
Village Ironsmith,140
Ambush Viper,842
Avacyn's Pilgrim,13091
Boneyard Wurm,753
Bramblecrush,991
Caravan Vigil,647
Creeping Renaissance,6005
Darkthicket Wolf,130
Daybreak Ranger,585
Elder of Laurels,389
Essence of the Wild,149
Festerhide Boar,40
Full Moon's Rise,634
Garruk Relentless,1057
Gatstaf Shepherd,265
Gnaw to the Bone,494
Grave Bramble,21
Grizzled Outcasts,90
Gutter Grime,613
Hamlet Captain,336
Hollowhenge Scavenger,12
Kessig Cagebreakers,3007
Kindercatch,38
Lumberknot,516
Make a Wish,49
Mayor of Avabruck,1020
Moldgraf Monstrosity,2070
Moonmist,659
Mulch,2704
Naturalize,7911
Orchard Spirit,28
Parallel Lives,13545
Prey Upon,2002
Ranger's Guile,1256
Somberwald Spider,184
Spider Spawning,1789
Spidery Grasp,143
Splinterfright,2888
Travel Preparations,80
Tree of Redemption,2268
Ulvenwald Mystics,274
Villagers of Estwald,108
Woodland Sleuth,27
Wreath of Geists,89
Evil Twin,3945
Geist of Saint Traft,673
Grimgrin Corpse-Born,2650
Olivia Voldaren,2843
Blazing Torch,149
Butcher's Cleaver,321
Cellar Door,270
Cobbled Wings,976
Creepy Doll,1081
Demonmail Hauberk,437
Galvanic Juggernaut,12
Geistcatcher's Rig,16
Ghoulcaller's Bell,1080
Graveyard Shovel,20
Grimoire of the Dead,2809
Inquisitor's Flail,3039
Manor Gargoyle,174
Mask of Avacyn,4257
One-Eyed Scarecrow,504
Runechanter's Pike,1922
Sharpened Pitchfork,129
Silver-Inlaid Dagger,185
Traveler's Amulet,4973
Trepanation Blade,1919
Witchbane Orb,785
Wooden Stake,25
Clifftop Retreat,25766
Gavony Township,8690
Ghost Quarter,29931
Hinterland Harbor,33097
Isolated Chapel,30121
Kessig Wolf Run,11722
Moorland Haunt,787
Nephalia Drownyard,3517
Shimmering Grotto,1969
Stensia Bloodhall,289
Sulfur Falls,28810
Woodland Cemetery,29859
Plains,159479
Island,184369
Swamp,179010
Mountain,164066
Forest,172416
Karn Liberated,4704
Apostle's Blessing,2106
Auriok Survivors,131
Blade Splicer,1051
Cathedral Membrane,329
Chancellor of the Annex,911
Dispatch,4405
Due Respect,58
Elesh Norn Grand Cenobite,13671
Exclusion Ritual,223
Forced Worship,109
Inquisitor Exarch,218
Lost Leonin,1137
Loxodon Convert,18
Marrow Shards,38
Master Splicer,418
Norn's Annex,5650
Phyrexian Unlife,1881
Porcelain Legionnaire,127
Puresteel Paladin,4714
Remember the Fallen,632
Sensor Splicer,235
Shattered Angel,1187
Shriek Raptor,295
Suture Priest,6811
War Report,213
Argent Mutation,20
Arm with Aether,271
Blighted Agent,3688
Chained Throatseeker,189
Chancellor of the Spires,1471
Corrupted Resolve,262
Deceiver Exarch,2049
Defensive Stance,4
Gitaxian Probe,15549
Impaler Shrike,236
Jin-Gitaxias Core Augur,6802
Mental Misstep,10663
Mindculling,20
Numbing Dose,29
Phyrexian Ingester,2435
Phyrexian Metamorph,13836
Psychic Barrier,199
Psychic Surgery,419
Spined Thopter,50
Spire Monitor,13
Tezzeret's Gambit,8597
Vapor Snag,1056
Viral Drake,2864
Wing Splicer,465
Xenograft,2182
Blind Zealot,140
Caress of Phyrexia,855
Chancellor of the Dross,503
Dementia Bat,12
Despise,302
Dismember,4171
Enslave,444
Entomber Exarch,659
Evil Presence,62
Geth's Verdict,716
Glistening Oil,1927
Grim Affliction,2874
Ichor Explosion,55
Life's Finale,4450
Mortis Dogs,38
Parasitic Implant,42
Phyrexian Obliterator,1917
Pith Driller,104
Postmortem Lunge,256
Praetor's Grasp,4843
Reaper of Sheoldred,1265
Sheoldred Whispering One,16468
Surgical Extraction,68
Toxic Nim,413
Vault Skirge,472
Whispering Specter,1135
Act of Aggression,1449
Artillerize,51
Bludgeon Brawl,348
Chancellor of the Forge,2383
Fallen Ferromancer,353
Flameborn Viron,6
Furnace Scamp,20
Geosurge,562
Gut Shot,438
Invader Parasite,564
Moltensteel Dragon,1455
Ogre Menial,113
Priest of Urabrask,985
Rage Extractor,9
Razor Swine,361
Ruthless Invasion,62
Scrapyard Salvo,20
Slag Fiend,41
Slash Panther,23
Tormentor Exarch,15
Urabrask the Hidden,5523
Victorious Destruction,8
Volt Charge,809
Vulshok Refugee,27
Whipflare,701
Beast Within,60031
Birthing Pod,11730
Brutalizer Exarch,2571
Chancellor of the Tangle,140
Corrosive Gale,105
Death-Hood Cobra,218
Fresh Meat,1947
Glissa's Scorn,56
Glistener Elf,1875
Greenhilt Trainee,10
Leeching Bite,6
Maul Splicer,144
Melira Sylvok Outcast,1895
Mutagenic Growth,492
Mycosynth Fiend,94
Noxious Revival,9730
Phyrexian Swarmlord,1846
Rotted Hystrix,8
Spinebiter,1061
Thundering Tanadon,29
Triumph of the Hordes,11952
Viridian Betrayers,210
Viridian Harvest,19
Vital Splicer,122
Vorinclex Voice of Hunger,8716
Jor Kadeen the Prevailer,1256
Alloy Myr,1964
Batterskull,2947
Blinding Souleater,59
Caged Sun,21855
Conversion Chamber,91
Darksteel Relic,802
Etched Monstrosity,262
Gremlin Mine,10
Hex Parasite,1180
Hovermyr,471
Immolating Souleater,207
Insatiable Souleater,16
Isolation Cell,614
Kiln Walker,6
Lashwrithe,2766
Mindcrank,7087
Mycosynth Wellspring,4014
Myr Superion,478
Necropouncer,58
Omen Machine,1596
Pestilent Souleater,290
Phyrexian Hulk,38
Pristine Talisman,7903
Shrine of Boundless Growth,129
Shrine of Burning Rage,362
Shrine of Limitless Power,36
Shrine of Loyal Legions,391
Shrine of Piercing Vision,101
Sickleslicer,83
Soul Conduit,854
Spellskite,3607
Surge Node,184
Sword of War and Peace,3501
Torpor Orb,5003
Trespassing Souleater,77
Unwinding Clock,10646
Phyrexia's Core,3469
Accorder Paladin,427
Ardent Recruit,48
Banishment Decree,32
Choking Fumes,34
Divine Offering,377
Frantic Salvage,293
Gore Vassal,22
Hero of Bladehold,3780
Kemba's Legion,63
Leonin Relic-Warder,3187
Leonin Skyhunter,608
Loxodon Partisan,78
Master's Call,140
Mirran Crusader,2433
Phyrexian Rebirth,8001
Priests of Norn,407
Tine Shrike,336
Victory's Herald,1476
White Sun's Zenith,4843
Blue Sun's Zenith,19153
Consecrated Sphinx,15124
Corrupted Conscience,4104
Cryptoplasm,1364
Distant Memories,247
Fuel for the Cause,3486
Mirran Spy,946
Mitotic Manipulation,145
Neurok Commando,554
Oculus,37
Quicksilver Geyser,31
Serum Raker,7
Spire Serpent,42
Steel Sabotage,137
Treasure Mage,3168
Turn the Tide,14
Vedalken Anatomist,110
Vedalken Infuser,118
Vivisection,45
Black Sun's Zenith,10572
Caustic Hound,36
Flensermite,1084
Flesh-Eater Imp,1577
Go for the Throat,13248
Gruesome Encore,142
Horrifying Revelation,65
Massacre Wurm,5105
Morbid Plunder,104
Nested Ghoul,64
Phyresis,3546
Phyrexian Crusader,2511
Phyrexian Rager,1196
Phyrexian Vatmother,358
Sangromancer,8046
Scourge Servant,157
Septic Rats,1058
Spread the Sickness,1755
Virulent Wound,472
Blisterstick Shaman,19
Burn the Impure,14
Concussive Bolt,42
Crush,101
Galvanoth,1198
Gnathosaur,5
Goblin Wardriver,2171
Hellkite Igniter,1719
Hero of Oxid Ridge,505
Into the Core,381
Koth's Courier,20
Kuldotha Flamefiend,9
Kuldotha Ringleader,53
Metallic Mastery,29
Ogre Resister,11
Rally the Forces,44
Red Sun's Zenith,2009
Slagstorm,1376
Spiraling Duelist,18
Blightwidow,1012
Creeping Corrosion,630
Fangren Marauder,126
Glissa's Courier,19
Green Sun's Zenith,23283
Lead the Stampede,1053
Melira's Keepers,6
Mirran Mettle,16
Phyrexian Hydra,2119
Pistus Strike,132
Plaguemaw Beast,1740
Praetor's Counsel,7895
Quilled Slagwurm,88
Rot Wolf,1407
Tangle Mantis,6
Thrun the Last Troll,812
Unnatural Predation,72
Viridian Corrupter,2342
Viridian Emissary,2562
Glissa the Traitor,1339
Tezzeret Agent of Bolas,1321
Bladed Sentinel,5
Blightsteel Colossus,6251
Bonehoard,2974
Brass Squire,2883
Copper Carapace,84
Core Prowler,2448
Darksteel Plate,14822
Decimator Web,619
Dross Ripper,20
Flayer Husk,611
Gust-Skimmer,15
Hexplate Golem,24
Ichor Wellspring,7092
Knowledge Pool,2077
Lumengrid Gargoyle,11
Magnetic Mine,16
Mirrorworks,5062
Mortarpod,268
Myr Sire,1536
Myr Turbine,1497
Myr Welder,601
Peace Strider,53
Phyrexian Digester,758
Phyrexian Juggernaut,869
Phyrexian Revoker,4340
Pierce Strider,87
Piston Sledge,137
Plague Myr,5066
Psychosis Crawler,14724
Razorfield Rhino,30
Rusted Slasher,55
Shimmer Myr,7587
Shriekhorn,163
Signal Pest,995
Silverskin Armor,232
Skinwing,88
Sphere of the Suns,3249
Spin Engine,5
Spine of Ish Sah,8041
Strandwalker,66
Sword of Feast and Famine,12746
Tangle Hulk,11
Thopter Assembly,5647
Titan Forge,478
Training Drone,21
Viridian Claw,154
Contested War Zone,389
Inkmoth Nexus,3451
Abuna Acolyte,32
Arrest,1512
Auriok Edgewright,134
Auriok Sunchaser,47
Dispense Justice,175
Elspeth Tirel,1894
Fulgent Distraction,3
Ghalma's Warden,25
Glimmerpoint Stag,415
Glint Hawk,329
Indomitable Archangel,2039
Kemba Kha Regent,2677
Kemba's Skyguard,137
Leonin Arbiter,3051
Loxodon Wayfarer,37
Myrsmith,453
Razor Hippogriff,137
Revoke Existence,1965
Salvage Scout,558
Seize the Initiative,13
Soul Parry,37
Sunblast Angel,3727
Sunspear Shikari,821
Tempered Steel,832
True Conviction,9167
Vigil for the Lost,37
Whitesun's Passage,48
Argent Sphinx,685
Bonds of Quicksilver,42
Darkslick Drake,27
Disperse,884
Dissipation Field,2833
Grand Architect,3956
Halt Order,20
Inexorable Tide,7400
Lumengrid Drake,7
Neurok Invisimancer,354
Plated Seastrider,11
Quicksilver Gargantuan,707
Riddlesmith,2460
Scrapdiver Serpent,220
Screeching Silcaw,25
Shape Anew,114
Sky-Eel School,16
Steady Progress,2477
Stoic Rebuttal,2236
Thrummingbird,5904
Trinket Mage,15681
Turn Aside,1659
Twisted Image,294
Vault Skyward,24
Vedalken Certarch,49
Volition Reins,547
Blackcleave Goblin,507
Bleak Coven Vampires,23
Blistergrub,128
Carnifex Demon,2264
Contagious Nim,681
Corrupted Harvester,9
Dross Hopper,98
Exsanguinate,16706
Flesh Allergy,49
Fume Spitter,1231
Geth Lord of the Vault,4571
Grasp of Darkness,628
Hand of the Praetors,1833
Ichor Rats,3064
Instill Infection,130
Memoricide,32
Moriok Reaver,5
Necrogen Scudder,9
Necrotic Ooze,3090
Painful Quandary,5715
Painsmith,41
Plague Stinger,1973
Psychic Miasma,24
Relic Putrescence,215
Skinrender,2341
Skithiryx the Blight Dragon,3127
Tainted Strike,5150
Arc Trail,244
Assault Strobe,1351
Barrage Ogre,23
Blade-Tribe Berserkers,13
Bloodshot Trainee,114
Cerebral Eruption,134
Embersmith,26
Ferrovore,7
Flameborn Hellion,12
Furnace Celebration,147
Galvanic Blast,478
Goblin Gaveleer,159
Hoard-Smelter Dragon,1909
Koth of the Hammer,2708
Kuldotha Phoenix,206
Kuldotha Rebirth,598
Melt Terrain,94
Molten Psyche,4519
Ogre Geargrabber,46
Oxidda Daredevil,3
Oxidda Scrapmelter,59
Scoria Elemental,6
Shatter,392
Spikeshot Elder,611
Tunnel Ignus,330
Turn to Slag,21
Vulshok Heartstoker,4
Acid Web Spider,305
Alpha Tyrranax,52
Asceticism,9704
Bellowing Tanglewurm,1922
Blight Mamba,1891
Blunt the Assault,486
Carapace Forger,10
Carrion Call,442
Copperhorn Scout,2618
Cystbearer,790
Engulfing Slagwurm,844
Ezuri Renegade Leader,3281
Ezuri's Archers,257
Ezuri's Brigade,50
Genesis Wave,11403
Liege of the Tangle,1311
Lifesmith,18
Molder Beast,14
Putrefax,1329
Slice in Twain,1513
Tangle Angler,468
Tel-Jilad Defiance,18
Tel-Jilad Fallen,220
Untamed Might,118
Viridian Revel,69
Wing Puncture,8
Withstand Death,1220
Venser the Sojourner,6934
Accorder's Shield,1679
Argentum Armor,6618
Auriok Replica,31
Barbed Battlegear,187
Bladed Pinions,645
Chimeric Mass,454
Chrome Steed,45
Clone Shell,716
Contagion Clasp,6822
Contagion Engine,7605
Copper Myr,1016
Corpse Cur,1718
Culling Dais,1745
Darksteel Axe,1125
Darksteel Juggernaut,2249
Darksteel Myr,1272
Darksteel Sentinel,361
Echo Circlet,148
Etched Champion,1292
Flight Spellbomb,286
Glint Hawk Idol,41
Gold Myr,2685
Golden Urn,139
Golem Artisan,155
Golem Foundry,1012
Golem's Heart,466
Grafted Exoskeleton,6713
Grindclock,803
Heavy Arbalest,65
Horizon Spellbomb,674
Ichorclaw Myr,2094
Infiltration Lens,2510
Iron Myr,5925
Kuldotha Forgemaster,5566
Leaden Myr,3731
Liquimetal Coating,1636
Livewire Lash,342
Lux Cannon,1929
Memnite,3186
Mimic Vat,12333
Mindslaver,4056
Molten-Tail Masticore,41
Moriok Replica,505
Mox Opal,10659
Myr Battlesphere,13374
Myr Galvanizer,801
Myr Propagator,538
Myr Reservoir,460
Necrogen Censer,8
Necropede,1789
Neurok Replica,63
Nihil Spellbomb,7767
Nim Deathmantle,7235
Origin Spellbomb,275
Palladium Myr,8924
Panic Spellbomb,279
Perilous Myr,1159
Platinum Emperion,2203
Precursor Golem,1120
Prototype Portal,2701
Ratchet Bomb,1076
Razorfield Thresher,8
Rust Tick,16
Rusted Relic,51
Saberclaw Golem,13
Semblance Anvil,3442
Silver Myr,4865
Snapsail Glider,25
Soliton,158
Steel Hellkite,18314
Strata Scythe,3519
Strider Harness,662
Sword of Body and Mind,3145
Sylvok Lifestaff,209
Sylvok Replica,898
Throne of Geth,1187
Tower of Calamities,124
Trigon of Corruption,500
Trigon of Infestation,329
Trigon of Mending,15
Trigon of Rage,16
Trigon of Thought,41
Tumble Magnet,47
Vector Asp,801
Venser's Journal,8030
Vulshok Replica,13
Wall of Tanglecord,1790
Wurmcoil Engine,11350
Blackcleave Cliffs,1780
Copperline Gorge,1800
Darkslick Shores,3696
Glimmerpost,462
Razorverge Thicket,3240
Seachrome Coast,2692
All Is Dust,8845
Artisan of Kozilek,11638
Eldrazi Conscription,5413
Emrakul the Aeons Torn,0
Hand of Emrakul,937
Kozilek Butcher of Truth,11851
It That Betrays,8795
Not of This World,2312
Pathrazer of Ulamog,4987
Skittering Invasion,1290
Spawnsire of Ulamog,1038
Ulamog the Infinite Gyre,11047
Ulamog's Crusher,4000
Affa Guard Hound,50
Caravan Escort,97
Dawnglare Invoker,218
Deathless Angel,736
Demystify,365
Eland Umbra,924
Emerge Unscathed,1563
Gideon Jura,1770
Glory Seeker,27
Guard Duty,142
Harmless Assault,43
Hedron-Field Purists,150
Hyena Umbra,3523
Ikiral Outrider,37
Kabira Vindicator,441
Knight of Cliffhaven,84
Kor Line-Slinger,15
Kor Spiritdancer,3354
Lightmine Field,1333
Linvala Keeper of Silence,7555
Lone Missionary,118
Luminous Wake,58
Makindi Griffin,47
Mammoth Umbra,983
Near-Death Experience,545
Nomads' Assembly,1321
Oust,422
Puncturing Light,36
Repel the Darkness,115
Smite,135
Soul's Attendant,5641
Soulbound Guardians,18
Stalwart Shield-Bearers,2290
Student of Warfare,504
Survival Cache,652
Time of Heroes,20
Totem-Guide Hartebeest,720
Transcendent Master,384
Umbra Mystic,2090
Wall of Omens,6618
Aura Finesse,68
Cast Through Time,543
Champion's Drake,9
Coralhelm Commander,1052
Crab Umbra,698
Deprive,2040
Distortion Strike,1388
Domestication,114
Dormant Gomazoa,15
Drake Umbra,456
Echo Mage,1245
Eel Umbra,1950
Enclave Cryptologist,1214
Fleeting Distraction,235
Frostwind Invoker,32
Gravitational Shift,2132
Guard Gomazoa,1963
Hada Spy Patrol,160
Halimar Wavewatch,78
Jwari Scuttler,45
Lay Bare,150
Lighthouse Chronologist,1185
Merfolk Observer,26
Merfolk Skyscout,122
Mnemonic Wall,6074
Narcolepsy,57
Phantasmal Abomination,18
Reality Spasm,634
Recurring Insight,2790
Regress,51
Renegade Doppelganger,384
Sea Gate Oracle,4240
See Beyond,567
Shared Discovery,292
Skywatcher Adept,77
Sphinx of Magosi,1716
Surrakar Spellblade,658
Training Grounds,5952
Unified Will,816
Venerated Teacher,35
Arrogant Bloodlord,101
Bala Ged Scorpion,15
Baneful Omen,961
Bloodrite Invoker,67
Bloodthrone Vampire,2248
Cadaver Imp,1367
Consume the Meek,492
Consuming Vapors,1223
Contaminated Ground,113
Corpsehatch,88
Curse of Wizardry,273
Death Cultist,339
Demonic Appetite,17
Drana Kalastria Bloodchief,3166
Dread Drone,188
Escaped Null,47
Essence Feed,38
Gloomhunter,6
Guul Draz Assassin,1176
Hellcarver Demon,140
Induce Despair,39
Inquisition of Kozilek,1869
Last Kiss,16
Mortician Beetle,603
Nighthaze,287
Nirkana Cutthroat,154
Nirkana Revenant,5403
Null Champion,47
Pawn of Ulamog,10308
Perish the Thought,10
Pestilence Demon,2311
Repay in Kind,1248
Shrivel,29
Skeletal Wurm,73
Suffer the Past,378
Thought Gorger,218
Vendetta,841
Virulent Swipe,152
Zof Shade,16
Zulaport Enforcer,53
Akoum Boulderfoot,13
Battle Rampart,107
Battle-Rattle Shaman,119
Brimstone Mage,162
Brood Birthing,76
Conquering Manticore,1244
Devastating Summons,139
Disaster Radius,583
